case_submitter_id,project_id,chromosome,genome_bin_1mb_start,genome_bin_1mb_end,mutation_count
TCGA-22-4613,TCGA-LUSC,chr12,51000000,51999999,1
TCGA-22-4613,TCGA-LUSC,chr12,52000000,52999999,2
TCGA-22-4613,TCGA-LUSC,chr12,53000000,53999999,1
TCGA-22-4613,TCGA-LUSC,chr12,56000000,56999999,1
TCGA-22-4613,TCGA-LUSC,chr12,57000000,57999999,1
TCGA-22-4613,TCGA-LUSC,chr12,59000000,59999999,1
TCGA-22-4613,TCGA-LUSC,chr12,69000000,69999999,2
TCGA-22-4613,TCGA-LUSC,chr12,70000000,70999999,1
TCGA-22-4613,TCGA-LUSC,chr12,80000000,80999999,1
TCGA-22-4613,TCGA-LUSC,chr12,82000000,82999999,1
TCGA-22-4613,TCGA-LUSC,chr12,85000000,85999999,1
TCGA-22-4613,TCGA-LUSC,chr12,93000000,93999999,1
TCGA-22-4613,TCGA-LUSC,chr12,95000000,95999999,2
TCGA-22-4613,TCGA-LUSC,chr12,101000000,101999999,1
TCGA-22-4613,TCGA-LUSC,chr12,102000000,102999999,1
TCGA-22-4613,TCGA-LUSC,chr12,108000000,108999999,2
TCGA-22-4613,TCGA-LUSC,chr12,110000000,110999999,1
TCGA-22-4613,TCGA-LUSC,chr12,113000000,113999999,1
TCGA-22-4613,TCGA-LUSC,chr12,114000000,114999999,1
TCGA-22-4613,TCGA-LUSC,chr12,116000000,116999999,1
TCGA-22-4613,TCGA-LUSC,chr12,117000000,117999999,1
TCGA-22-4613,TCGA-LUSC,chr12,118000000,118999999,1
TCGA-22-4613,TCGA-LUSC,chr12,123000000,123999999,1
TCGA-22-4613,TCGA-LUSC,chr12,128000000,128999999,1
TCGA-22-4613,TCGA-LUSC,chr12,131000000,131999999,1
TCGA-22-4613,TCGA-LUSC,chr12,132000000,132999999,1
TCGA-22-4613,TCGA-LUSC,chr12,133000000,133999999,1
TCGA-22-4613,TCGA-LUSC,chr13,19000000,19999999,1
TCGA-22-4613,TCGA-LUSC,chr13,21000000,21999999,1
TCGA-22-4613,TCGA-LUSC,chr13,23000000,23999999,1
TCGA-22-4613,TCGA-LUSC,chr13,35000000,35999999,1
TCGA-22-4613,TCGA-LUSC,chr13,36000000,36999999,1
TCGA-22-4613,TCGA-LUSC,chr13,37000000,37999999,1
TCGA-22-4613,TCGA-LUSC,chr13,39000000,39999999,1
TCGA-22-4613,TCGA-LUSC,chr13,49000000,49999999,2
TCGA-22-4613,TCGA-LUSC,chr13,52000000,52999999,1
TCGA-22-4613,TCGA-LUSC,chr13,53000000,53999999,1
TCGA-22-4613,TCGA-LUSC,chr13,57000000,57999999,2
TCGA-22-4613,TCGA-LUSC,chr13,71000000,71999999,2
TCGA-22-4613,TCGA-LUSC,chr13,80000000,80999999,2
TCGA-22-4613,TCGA-LUSC,chr13,83000000,83999999,2
TCGA-22-4613,TCGA-LUSC,chr13,85000000,85999999,1
TCGA-22-4613,TCGA-LUSC,chr13,87000000,87999999,1
TCGA-22-4613,TCGA-LUSC,chr13,94000000,94999999,2
TCGA-22-4613,TCGA-LUSC,chr13,95000000,95999999,3
TCGA-22-4613,TCGA-LUSC,chr13,96000000,96999999,1
TCGA-22-4613,TCGA-LUSC,chr13,98000000,98999999,1
TCGA-22-4613,TCGA-LUSC,chr13,101000000,101999999,2
TCGA-22-4613,TCGA-LUSC,chr13,103000000,103999999,1
TCGA-22-4613,TCGA-LUSC,chr13,110000000,110999999,1
TCGA-22-4613,TCGA-LUSC,chr13,113000000,113999999,2
TCGA-22-4613,TCGA-LUSC,chr14,19000000,19999999,1
TCGA-22-4613,TCGA-LUSC,chr14,20000000,20999999,4
TCGA-22-4613,TCGA-LUSC,chr14,23000000,23999999,1
TCGA-22-4613,TCGA-LUSC,chr14,24000000,24999999,2
TCGA-22-4613,TCGA-LUSC,chr14,26000000,26999999,1
TCGA-22-4613,TCGA-LUSC,chr14,47000000,47999999,1
TCGA-22-4613,TCGA-LUSC,chr14,53000000,53999999,2
TCGA-22-4613,TCGA-LUSC,chr14,64000000,64999999,1
TCGA-22-4613,TCGA-LUSC,chr14,73000000,73999999,1
TCGA-22-4613,TCGA-LUSC,chr14,74000000,74999999,1
TCGA-22-4613,TCGA-LUSC,chr14,78000000,78999999,1
TCGA-22-4613,TCGA-LUSC,chr14,88000000,88999999,1
TCGA-22-4613,TCGA-LUSC,chr14,94000000,94999999,1
TCGA-22-4613,TCGA-LUSC,chr14,95000000,95999999,1
TCGA-22-4613,TCGA-LUSC,chr14,96000000,96999999,1
TCGA-22-4613,TCGA-LUSC,chr14,102000000,102999999,1
TCGA-22-4613,TCGA-LUSC,chr14,106000000,106999999,2
TCGA-22-4613,TCGA-LUSC,chr15,25000000,25999999,1
TCGA-22-4613,TCGA-LUSC,chr15,34000000,34999999,2
TCGA-22-4613,TCGA-LUSC,chr15,41000000,41999999,1
TCGA-22-4613,TCGA-LUSC,chr15,42000000,42999999,1
TCGA-22-4613,TCGA-LUSC,chr15,47000000,47999999,1
TCGA-22-4613,TCGA-LUSC,chr15,48000000,48999999,1
TCGA-22-4613,TCGA-LUSC,chr15,49000000,49999999,1
TCGA-22-4613,TCGA-LUSC,chr15,50000000,50999999,1
TCGA-22-4613,TCGA-LUSC,chr15,59000000,59999999,1
TCGA-22-4613,TCGA-LUSC,chr15,62000000,62999999,1
TCGA-22-4613,TCGA-LUSC,chr15,63000000,63999999,1
TCGA-22-4613,TCGA-LUSC,chr15,65000000,65999999,1
TCGA-22-4613,TCGA-LUSC,chr15,67000000,67999999,1
TCGA-22-4613,TCGA-LUSC,chr15,70000000,70999999,1
TCGA-22-4613,TCGA-LUSC,chr15,77000000,77999999,1
TCGA-22-4613,TCGA-LUSC,chr15,86000000,86999999,1
TCGA-22-4613,TCGA-LUSC,chr15,89000000,89999999,1
TCGA-22-4613,TCGA-LUSC,chr15,90000000,90999999,1
TCGA-22-4613,TCGA-LUSC,chr16,2000000,2999999,1
TCGA-22-4613,TCGA-LUSC,chr16,12000000,12999999,1
TCGA-22-4613,TCGA-LUSC,chr16,16000000,16999999,1
TCGA-22-4613,TCGA-LUSC,chr16,19000000,19999999,1
TCGA-22-4613,TCGA-LUSC,chr16,20000000,20999999,2
TCGA-22-4613,TCGA-LUSC,chr16,21000000,21999999,1
TCGA-22-4613,TCGA-LUSC,chr16,22000000,22999999,1
TCGA-22-4613,TCGA-LUSC,chr16,27000000,27999999,2
TCGA-22-4613,TCGA-LUSC,chr16,28000000,28999999,1
TCGA-22-4613,TCGA-LUSC,chr16,30000000,30999999,5
TCGA-22-4613,TCGA-LUSC,chr16,31000000,31999999,2
TCGA-22-4613,TCGA-LUSC,chr16,47000000,47999999,1
TCGA-22-4613,TCGA-LUSC,chr16,48000000,48999999,2
TCGA-22-4613,TCGA-LUSC,chr16,49000000,49999999,1
TCGA-22-4613,TCGA-LUSC,chr16,56000000,56999999,1
TCGA-22-4613,TCGA-LUSC,chr16,57000000,57999999,2
TCGA-22-4613,TCGA-LUSC,chr16,61000000,61999999,1
TCGA-22-4613,TCGA-LUSC,chr16,64000000,64999999,2
TCGA-22-4613,TCGA-LUSC,chr16,66000000,66999999,1
TCGA-22-4613,TCGA-LUSC,chr16,68000000,68999999,2
TCGA-22-4613,TCGA-LUSC,chr16,71000000,71999999,2
TCGA-22-4613,TCGA-LUSC,chr16,76000000,76999999,3
TCGA-22-4613,TCGA-LUSC,chr16,78000000,78999999,1
TCGA-22-4613,TCGA-LUSC,chr16,81000000,81999999,1
TCGA-22-4613,TCGA-LUSC,chr16,85000000,85999999,1
TCGA-22-4613,TCGA-LUSC,chr17,1000000,1999999,1
TCGA-22-4613,TCGA-LUSC,chr17,3000000,3999999,1
TCGA-22-4613,TCGA-LUSC,chr17,4000000,4999999,2
TCGA-22-4613,TCGA-LUSC,chr17,7000000,7999999,2
TCGA-22-4613,TCGA-LUSC,chr17,9000000,9999999,1
TCGA-22-4613,TCGA-LUSC,chr17,10000000,10999999,2
TCGA-22-4613,TCGA-LUSC,chr17,11000000,11999999,2
TCGA-22-4613,TCGA-LUSC,chr17,15000000,15999999,1
TCGA-22-4613,TCGA-LUSC,chr17,18000000,18999999,1
TCGA-22-4613,TCGA-LUSC,chr17,27000000,27999999,1
TCGA-22-4613,TCGA-LUSC,chr17,28000000,28999999,1
TCGA-22-4613,TCGA-LUSC,chr17,34000000,34999999,1
TCGA-22-4613,TCGA-LUSC,chr17,35000000,35999999,1
TCGA-22-4613,TCGA-LUSC,chr17,41000000,41999999,2
TCGA-22-4613,TCGA-LUSC,chr17,42000000,42999999,1
TCGA-22-4613,TCGA-LUSC,chr17,47000000,47999999,3
TCGA-22-4613,TCGA-LUSC,chr17,50000000,50999999,3
TCGA-22-4613,TCGA-LUSC,chr17,53000000,53999999,1
TCGA-22-4613,TCGA-LUSC,chr17,58000000,58999999,2
TCGA-22-4613,TCGA-LUSC,chr17,63000000,63999999,2
TCGA-22-4613,TCGA-LUSC,chr17,67000000,67999999,1
TCGA-22-4613,TCGA-LUSC,chr17,68000000,68999999,1
TCGA-22-4613,TCGA-LUSC,chr17,69000000,69999999,1
TCGA-22-4613,TCGA-LUSC,chr17,70000000,70999999,1
TCGA-22-4613,TCGA-LUSC,chr17,80000000,80999999,1
TCGA-22-4613,TCGA-LUSC,chr17,81000000,81999999,1
TCGA-22-4613,TCGA-LUSC,chr18,6000000,6999999,1
TCGA-22-4613,TCGA-LUSC,chr18,13000000,13999999,1
TCGA-22-4613,TCGA-LUSC,chr18,24000000,24999999,1
TCGA-22-4613,TCGA-LUSC,chr18,25000000,25999999,3
TCGA-22-4613,TCGA-LUSC,chr18,31000000,31999999,1
TCGA-22-4613,TCGA-LUSC,chr18,33000000,33999999,1
TCGA-22-4613,TCGA-LUSC,chr18,34000000,34999999,1
TCGA-22-4613,TCGA-LUSC,chr18,35000000,35999999,1
TCGA-22-4613,TCGA-LUSC,chr18,36000000,36999999,1
TCGA-22-4613,TCGA-LUSC,chr18,43000000,43999999,1
TCGA-22-4613,TCGA-LUSC,chr18,45000000,45999999,1
TCGA-22-4613,TCGA-LUSC,chr18,47000000,47999999,2
TCGA-22-4613,TCGA-LUSC,chr18,53000000,53999999,1
TCGA-22-4613,TCGA-LUSC,chr18,54000000,54999999,1
TCGA-22-4613,TCGA-LUSC,chr18,66000000,66999999,1
TCGA-22-4613,TCGA-LUSC,chr18,70000000,70999999,1
TCGA-22-4613,TCGA-LUSC,chr18,74000000,74999999,1
TCGA-22-4613,TCGA-LUSC,chr18,80000000,80999999,1
TCGA-22-4613,TCGA-LUSC,chr19,0,999999,2
TCGA-22-4613,TCGA-LUSC,chr19,1000000,1999999,1
TCGA-22-4613,TCGA-LUSC,chr19,2000000,2999999,1
TCGA-22-4613,TCGA-LUSC,chr19,3000000,3999999,2
TCGA-22-4613,TCGA-LUSC,chr19,8000000,8999999,4
TCGA-22-4613,TCGA-LUSC,chr19,9000000,9999999,1
TCGA-22-4613,TCGA-LUSC,chr19,10000000,10999999,1
TCGA-22-4613,TCGA-LUSC,chr19,12000000,12999999,1
TCGA-22-4613,TCGA-LUSC,chr19,14000000,14999999,1
TCGA-22-4613,TCGA-LUSC,chr19,15000000,15999999,1
TCGA-22-4613,TCGA-LUSC,chr19,17000000,17999999,1
TCGA-22-4613,TCGA-LUSC,chr19,18000000,18999999,1
TCGA-22-4613,TCGA-LUSC,chr19,21000000,21999999,3
TCGA-22-4613,TCGA-LUSC,chr19,22000000,22999999,1
TCGA-22-4613,TCGA-LUSC,chr19,29000000,29999999,1
TCGA-22-4613,TCGA-LUSC,chr19,33000000,33999999,1
TCGA-22-4613,TCGA-LUSC,chr19,36000000,36999999,1
TCGA-22-4613,TCGA-LUSC,chr19,38000000,38999999,1
TCGA-22-4613,TCGA-LUSC,chr19,39000000,39999999,1
TCGA-22-4613,TCGA-LUSC,chr19,40000000,40999999,1
TCGA-22-4613,TCGA-LUSC,chr19,42000000,42999999,1
TCGA-22-4613,TCGA-LUSC,chr19,43000000,43999999,1
TCGA-22-4613,TCGA-LUSC,chr19,45000000,45999999,1
TCGA-22-4613,TCGA-LUSC,chr19,46000000,46999999,1
TCGA-22-4613,TCGA-LUSC,chr19,47000000,47999999,1
TCGA-22-4613,TCGA-LUSC,chr19,48000000,48999999,1
TCGA-22-4613,TCGA-LUSC,chr19,53000000,53999999,3
TCGA-22-4613,TCGA-LUSC,chr19,54000000,54999999,5
TCGA-22-4613,TCGA-LUSC,chr19,55000000,55999999,3
TCGA-22-4613,TCGA-LUSC,chr19,57000000,57999999,2
TCGA-22-4613,TCGA-LUSC,chr2,1000000,1999999,1
TCGA-22-4613,TCGA-LUSC,chr2,3000000,3999999,2
TCGA-22-4613,TCGA-LUSC,chr2,16000000,16999999,1
TCGA-22-4613,TCGA-LUSC,chr2,21000000,21999999,1
TCGA-22-4613,TCGA-LUSC,chr2,23000000,23999999,1
TCGA-22-4613,TCGA-LUSC,chr2,27000000,27999999,2
TCGA-22-4613,TCGA-LUSC,chr2,29000000,29999999,2
TCGA-22-4613,TCGA-LUSC,chr2,33000000,33999999,1
TCGA-22-4613,TCGA-LUSC,chr2,40000000,40999999,2
TCGA-22-4613,TCGA-LUSC,chr2,48000000,48999999,1
TCGA-22-4613,TCGA-LUSC,chr2,50000000,50999999,2
TCGA-22-4613,TCGA-LUSC,chr2,60000000,60999999,1
TCGA-22-4613,TCGA-LUSC,chr2,61000000,61999999,2
TCGA-22-4613,TCGA-LUSC,chr2,71000000,71999999,1
TCGA-22-4613,TCGA-LUSC,chr2,74000000,74999999,1
TCGA-22-4613,TCGA-LUSC,chr2,77000000,77999999,1
TCGA-22-4613,TCGA-LUSC,chr2,79000000,79999999,1
TCGA-22-4613,TCGA-LUSC,chr2,80000000,80999999,4
TCGA-22-4613,TCGA-LUSC,chr2,85000000,85999999,1
TCGA-22-4613,TCGA-LUSC,chr2,88000000,88999999,3
TCGA-22-4613,TCGA-LUSC,chr2,89000000,89999999,2
TCGA-22-4613,TCGA-LUSC,chr2,90000000,90999999,2
TCGA-22-4613,TCGA-LUSC,chr2,100000000,100999999,1
TCGA-22-4613,TCGA-LUSC,chr2,102000000,102999999,1
TCGA-22-4613,TCGA-LUSC,chr2,118000000,118999999,1
TCGA-22-4613,TCGA-LUSC,chr2,124000000,124999999,2
TCGA-22-4613,TCGA-LUSC,chr2,127000000,127999999,2
TCGA-22-4613,TCGA-LUSC,chr2,128000000,128999999,1
TCGA-22-4613,TCGA-LUSC,chr2,129000000,129999999,2
TCGA-22-4613,TCGA-LUSC,chr2,130000000,130999999,2
TCGA-22-4613,TCGA-LUSC,chr2,131000000,131999999,1
TCGA-22-4613,TCGA-LUSC,chr2,136000000,136999999,1
TCGA-22-4613,TCGA-LUSC,chr2,140000000,140999999,2
TCGA-22-4613,TCGA-LUSC,chr2,157000000,157999999,2
TCGA-22-4613,TCGA-LUSC,chr2,159000000,159999999,1
TCGA-22-4613,TCGA-LUSC,chr2,161000000,161999999,1
TCGA-22-4613,TCGA-LUSC,chr2,165000000,165999999,1
TCGA-22-4613,TCGA-LUSC,chr2,167000000,167999999,1
TCGA-22-4613,TCGA-LUSC,chr2,169000000,169999999,2
TCGA-22-4613,TCGA-LUSC,chr2,170000000,170999999,1
TCGA-22-4613,TCGA-LUSC,chr2,176000000,176999999,1
TCGA-22-4613,TCGA-LUSC,chr2,178000000,178999999,11
TCGA-22-4613,TCGA-LUSC,chr2,185000000,185999999,2
TCGA-22-4613,TCGA-LUSC,chr2,186000000,186999999,2
TCGA-22-4613,TCGA-LUSC,chr2,187000000,187999999,1
TCGA-22-4613,TCGA-LUSC,chr2,200000000,200999999,1
TCGA-22-4613,TCGA-LUSC,chr2,201000000,201999999,1
TCGA-22-4613,TCGA-LUSC,chr2,208000000,208999999,1
TCGA-22-4613,TCGA-LUSC,chr2,209000000,209999999,1
TCGA-22-4613,TCGA-LUSC,chr2,218000000,218999999,3
TCGA-22-4613,TCGA-LUSC,chr2,227000000,227999999,1
TCGA-22-4613,TCGA-LUSC,chr2,236000000,236999999,1
TCGA-22-4613,TCGA-LUSC,chr2,237000000,237999999,1
TCGA-22-4613,TCGA-LUSC,chr2,240000000,240999999,2
TCGA-22-4613,TCGA-LUSC,chr2,241000000,241999999,1
TCGA-22-4613,TCGA-LUSC,chr20,1000000,1999999,1
TCGA-22-4613,TCGA-LUSC,chr20,3000000,3999999,2
TCGA-22-4613,TCGA-LUSC,chr20,7000000,7999999,1
TCGA-22-4613,TCGA-LUSC,chr20,9000000,9999999,1
TCGA-22-4613,TCGA-LUSC,chr20,10000000,10999999,1
TCGA-22-4613,TCGA-LUSC,chr20,14000000,14999999,1
TCGA-22-4613,TCGA-LUSC,chr20,20000000,20999999,1
TCGA-22-4613,TCGA-LUSC,chr20,23000000,23999999,1
TCGA-22-4613,TCGA-LUSC,chr20,33000000,33999999,1
TCGA-22-4613,TCGA-LUSC,chr20,36000000,36999999,1
TCGA-22-4613,TCGA-LUSC,chr20,37000000,37999999,2
TCGA-22-4613,TCGA-LUSC,chr20,41000000,41999999,1
TCGA-22-4613,TCGA-LUSC,chr20,44000000,44999999,3
TCGA-22-4613,TCGA-LUSC,chr20,47000000,47999999,1
TCGA-22-4613,TCGA-LUSC,chr20,53000000,53999999,1
TCGA-22-4613,TCGA-LUSC,chr20,57000000,57999999,2
TCGA-22-4613,TCGA-LUSC,chr20,61000000,61999999,1
TCGA-22-4613,TCGA-LUSC,chr20,62000000,62999999,1
TCGA-22-4613,TCGA-LUSC,chr20,63000000,63999999,1
TCGA-22-4613,TCGA-LUSC,chr21,13000000,13999999,1
TCGA-22-4613,TCGA-LUSC,chr21,18000000,18999999,1
TCGA-22-4613,TCGA-LUSC,chr21,21000000,21999999,1
TCGA-22-4613,TCGA-LUSC,chr21,26000000,26999999,2
TCGA-22-4613,TCGA-LUSC,chr21,30000000,30999999,3
TCGA-22-4613,TCGA-LUSC,chr21,41000000,41999999,1
TCGA-22-4613,TCGA-LUSC,chr21,45000000,45999999,2
TCGA-22-4613,TCGA-LUSC,chr21,46000000,46999999,3
TCGA-22-4613,TCGA-LUSC,chr22,15000000,15999999,1
TCGA-22-4613,TCGA-LUSC,chr22,16000000,16999999,1
TCGA-22-4613,TCGA-LUSC,chr22,17000000,17999999,2
TCGA-22-4613,TCGA-LUSC,chr22,19000000,19999999,1
TCGA-22-4613,TCGA-LUSC,chr22,20000000,20999999,2
TCGA-22-4613,TCGA-LUSC,chr22,22000000,22999999,2
TCGA-22-4613,TCGA-LUSC,chr22,24000000,24999999,1
TCGA-22-4613,TCGA-LUSC,chr22,26000000,26999999,3
TCGA-22-4613,TCGA-LUSC,chr22,30000000,30999999,2
TCGA-22-4613,TCGA-LUSC,chr22,31000000,31999999,2
TCGA-22-4613,TCGA-LUSC,chr22,35000000,35999999,1
TCGA-22-4613,TCGA-LUSC,chr22,36000000,36999999,1
TCGA-22-4613,TCGA-LUSC,chr22,38000000,38999999,1
TCGA-22-4613,TCGA-LUSC,chr22,39000000,39999999,2
TCGA-22-4613,TCGA-LUSC,chr22,41000000,41999999,2
TCGA-22-4613,TCGA-LUSC,chr22,43000000,43999999,2
TCGA-22-4613,TCGA-LUSC,chr22,45000000,45999999,1
TCGA-22-4613,TCGA-LUSC,chr22,46000000,46999999,1
TCGA-22-4613,TCGA-LUSC,chr22,48000000,48999999,1
TCGA-22-4613,TCGA-LUSC,chr3,0,999999,1
TCGA-22-4613,TCGA-LUSC,chr3,4000000,4999999,1
TCGA-22-4613,TCGA-LUSC,chr3,7000000,7999999,1
TCGA-22-4613,TCGA-LUSC,chr3,9000000,9999999,1
TCGA-22-4613,TCGA-LUSC,chr3,10000000,10999999,1
TCGA-22-4613,TCGA-LUSC,chr3,12000000,12999999,1
TCGA-22-4613,TCGA-LUSC,chr3,14000000,14999999,1
TCGA-22-4613,TCGA-LUSC,chr3,15000000,15999999,1
TCGA-22-4613,TCGA-LUSC,chr3,21000000,21999999,1
TCGA-22-4613,TCGA-LUSC,chr3,25000000,25999999,1
TCGA-22-4613,TCGA-LUSC,chr3,35000000,35999999,1
TCGA-22-4613,TCGA-LUSC,chr3,37000000,37999999,1
TCGA-22-4613,TCGA-LUSC,chr3,38000000,38999999,5
TCGA-22-4613,TCGA-LUSC,chr3,39000000,39999999,3
TCGA-22-4613,TCGA-LUSC,chr3,42000000,42999999,1
TCGA-22-4613,TCGA-LUSC,chr3,48000000,48999999,5
TCGA-22-4613,TCGA-LUSC,chr3,49000000,49999999,1
TCGA-22-4613,TCGA-LUSC,chr3,51000000,51999999,1
TCGA-22-4613,TCGA-LUSC,chr3,56000000,56999999,1
TCGA-22-4613,TCGA-LUSC,chr3,61000000,61999999,2
TCGA-22-4613,TCGA-LUSC,chr3,62000000,62999999,2
TCGA-22-4613,TCGA-LUSC,chr3,73000000,73999999,1
TCGA-22-4613,TCGA-LUSC,chr3,87000000,87999999,1
TCGA-22-4613,TCGA-LUSC,chr3,89000000,89999999,2
TCGA-22-4613,TCGA-LUSC,chr3,93000000,93999999,2
TCGA-22-4613,TCGA-LUSC,chr3,94000000,94999999,1
TCGA-22-4613,TCGA-LUSC,chr3,98000000,98999999,3
TCGA-22-4613,TCGA-LUSC,chr3,101000000,101999999,2
TCGA-22-4613,TCGA-LUSC,chr3,108000000,108999999,2
TCGA-22-4613,TCGA-LUSC,chr3,111000000,111999999,1
TCGA-22-4613,TCGA-LUSC,chr3,112000000,112999999,2
TCGA-22-4613,TCGA-LUSC,chr3,114000000,114999999,1
TCGA-22-4613,TCGA-LUSC,chr3,115000000,115999999,1
TCGA-22-4613,TCGA-LUSC,chr3,116000000,116999999,1
TCGA-22-4613,TCGA-LUSC,chr3,119000000,119999999,1
TCGA-22-4613,TCGA-LUSC,chr3,120000000,120999999,1
TCGA-22-4613,TCGA-LUSC,chr3,121000000,121999999,2
TCGA-22-4613,TCGA-LUSC,chr3,128000000,128999999,1
TCGA-22-4613,TCGA-LUSC,chr3,130000000,130999999,1
TCGA-22-4613,TCGA-LUSC,chr3,133000000,133999999,1
TCGA-22-4613,TCGA-LUSC,chr3,134000000,134999999,1
TCGA-22-4613,TCGA-LUSC,chr3,138000000,138999999,1
TCGA-22-4613,TCGA-LUSC,chr3,140000000,140999999,1
TCGA-22-4613,TCGA-LUSC,chr3,143000000,143999999,1
TCGA-22-4613,TCGA-LUSC,chr3,146000000,146999999,2
TCGA-22-4613,TCGA-LUSC,chr3,147000000,147999999,1
TCGA-22-4613,TCGA-LUSC,chr3,148000000,148999999,1
TCGA-22-4613,TCGA-LUSC,chr3,149000000,149999999,1
TCGA-22-4613,TCGA-LUSC,chr3,151000000,151999999,1
TCGA-22-4613,TCGA-LUSC,chr3,152000000,152999999,1
TCGA-22-4613,TCGA-LUSC,chr3,154000000,154999999,1
TCGA-22-4613,TCGA-LUSC,chr3,156000000,156999999,1
TCGA-22-4613,TCGA-LUSC,chr3,159000000,159999999,1
TCGA-22-4613,TCGA-LUSC,chr3,164000000,164999999,1
TCGA-22-4613,TCGA-LUSC,chr3,165000000,165999999,1
TCGA-22-4613,TCGA-LUSC,chr3,170000000,170999999,1
TCGA-22-4613,TCGA-LUSC,chr3,172000000,172999999,1
TCGA-22-4613,TCGA-LUSC,chr3,173000000,173999999,1
TCGA-22-4613,TCGA-LUSC,chr3,184000000,184999999,4
TCGA-22-4613,TCGA-LUSC,chr3,186000000,186999999,2
TCGA-22-4613,TCGA-LUSC,chr3,189000000,189999999,1
TCGA-22-4613,TCGA-LUSC,chr3,191000000,191999999,1
TCGA-22-4613,TCGA-LUSC,chr3,193000000,193999999,1
TCGA-22-4613,TCGA-LUSC,chr3,194000000,194999999,1
TCGA-22-4613,TCGA-LUSC,chr4,2000000,2999999,1
TCGA-22-4613,TCGA-LUSC,chr4,3000000,3999999,1
TCGA-22-4613,TCGA-LUSC,chr4,10000000,10999999,1
TCGA-22-4613,TCGA-LUSC,chr4,13000000,13999999,2
TCGA-22-4613,TCGA-LUSC,chr4,17000000,17999999,1
TCGA-22-4613,TCGA-LUSC,chr4,20000000,20999999,1
TCGA-22-4613,TCGA-LUSC,chr4,24000000,24999999,1
TCGA-22-4613,TCGA-LUSC,chr4,25000000,25999999,1
TCGA-22-4613,TCGA-LUSC,chr4,26000000,26999999,1
TCGA-22-4613,TCGA-LUSC,chr4,38000000,38999999,1
TCGA-22-4613,TCGA-LUSC,chr4,47000000,47999999,2
TCGA-22-4613,TCGA-LUSC,chr4,52000000,52999999,1
TCGA-22-4613,TCGA-LUSC,chr4,55000000,55999999,1
TCGA-22-4613,TCGA-LUSC,chr4,56000000,56999999,1
TCGA-22-4613,TCGA-LUSC,chr4,61000000,61999999,1
TCGA-22-4613,TCGA-LUSC,chr4,69000000,69999999,4
TCGA-22-4613,TCGA-LUSC,chr4,70000000,70999999,1
TCGA-22-4613,TCGA-LUSC,chr4,72000000,72999999,2
TCGA-22-4613,TCGA-LUSC,chr4,73000000,73999999,1
TCGA-22-4613,TCGA-LUSC,chr4,75000000,75999999,1
TCGA-22-4613,TCGA-LUSC,chr4,76000000,76999999,1
TCGA-22-4613,TCGA-LUSC,chr4,78000000,78999999,1
TCGA-22-4613,TCGA-LUSC,chr4,79000000,79999999,1
TCGA-22-4613,TCGA-LUSC,chr4,80000000,80999999,1
TCGA-22-4613,TCGA-LUSC,chr4,82000000,82999999,2
TCGA-22-4613,TCGA-LUSC,chr4,86000000,86999999,1
TCGA-22-4613,TCGA-LUSC,chr4,87000000,87999999,2
TCGA-22-4613,TCGA-LUSC,chr4,88000000,88999999,1
TCGA-22-4613,TCGA-LUSC,chr4,89000000,89999999,1
TCGA-22-4613,TCGA-LUSC,chr4,95000000,95999999,1
TCGA-22-4613,TCGA-LUSC,chr4,99000000,99999999,4
TCGA-22-4613,TCGA-LUSC,chr4,102000000,102999999,1
TCGA-22-4613,TCGA-LUSC,chr4,108000000,108999999,1
TCGA-22-4613,TCGA-LUSC,chr4,110000000,110999999,2
TCGA-22-4613,TCGA-LUSC,chr4,113000000,113999999,1
TCGA-22-4613,TCGA-LUSC,chr4,114000000,114999999,1
TCGA-22-4613,TCGA-LUSC,chr4,115000000,115999999,1
TCGA-22-4613,TCGA-LUSC,chr4,117000000,117999999,1
TCGA-22-4613,TCGA-LUSC,chr4,125000000,125999999,3
TCGA-22-4613,TCGA-LUSC,chr4,133000000,133999999,1
TCGA-22-4613,TCGA-LUSC,chr4,137000000,137999999,2
TCGA-22-4613,TCGA-LUSC,chr4,158000000,158999999,1
TCGA-22-4613,TCGA-LUSC,chr4,162000000,162999999,1
TCGA-22-4613,TCGA-LUSC,chr4,165000000,165999999,1
TCGA-22-4613,TCGA-LUSC,chr4,168000000,168999999,1
TCGA-22-4613,TCGA-LUSC,chr4,173000000,173999999,1
TCGA-22-4613,TCGA-LUSC,chr4,182000000,182999999,1
TCGA-22-4613,TCGA-LUSC,chr4,184000000,184999999,1
TCGA-22-4613,TCGA-LUSC,chr4,188000000,188999999,2
TCGA-22-4613,TCGA-LUSC,chr5,0,999999,1
TCGA-22-4613,TCGA-LUSC,chr5,6000000,6999999,1
TCGA-22-4613,TCGA-LUSC,chr5,9000000,9999999,1
TCGA-22-4613,TCGA-LUSC,chr5,10000000,10999999,1
TCGA-22-4613,TCGA-LUSC,chr5,11000000,11999999,1
TCGA-22-4613,TCGA-LUSC,chr5,19000000,19999999,1
TCGA-22-4613,TCGA-LUSC,chr5,21000000,21999999,2
TCGA-22-4613,TCGA-LUSC,chr5,23000000,23999999,1
TCGA-22-4613,TCGA-LUSC,chr5,24000000,24999999,2
TCGA-22-4613,TCGA-LUSC,chr5,33000000,33999999,1
TCGA-22-4613,TCGA-LUSC,chr5,35000000,35999999,1
